codiceistat,siglaprov,comune,localita,indirizzo,long,lat
051002,AR,AREZZO,,LOCALITA' LA MOSSA,11.868817,43.444882
051002,AR,AREZZO,,LOCALITÀ LE CASELLE RIGU,11.872560,43.371721
051002,AR,AREZZO,,LOCALITÀ LE LASTRE,11.979447,43.431401
051002,AR,AREZZO,AREZZO,LOCALITA' LE PIETRE,11.894456,43.447167
051002,AR,AREZZO,,LOCALITA' LIBBIA,11.915435,43.504382
051002,AR,AREZZO,,LOCALITÀ LIBBIA,11.895116,43.505614
051002,AR,AREZZO,,LOCALITA' LIGNANO,11.884567,43.414472
051002,AR,AREZZO,,LOCALITÀ MANZIANA,11.849321,43.374095
051002,AR,AREZZO,,LOCALITA' MARCENA,11.860533,43.544625
051002,AR,AREZZO,,LOCALITÀ MARCENA,11.857452,43.547063
051002,AR,AREZZO,MELICIANO,LOCALITA' MELICIANO,11.787906,43.523092
051002,AR,AREZZO,,LOCALITÀ MISCIANO,11.952884,43.492135
051002,AR,AREZZO,AREZZO,LOCALITA' MOLIN BIANCO,11.827609,43.455426
051002,AR,AREZZO,,LOCALITA' MOLIN BIANCO,11.835015,43.457714
051002,AR,AREZZO,,LOCALITA' MOLIN NUOVO,12.018940,43.460040
051002,AR,AREZZO,,LOCALITÀ MOLIN NUOVO,12.018502,43.460927
051002,AR,AREZZO,MONTE SOPRA RONDINE,LOCALITA' MONTE SOPRARONDINE,11.791678,43.499901
051002,AR,AREZZO,,LOCALITA' MONTE SOPRARONDINE,11.794230,43.497453
051002,AR,AREZZO,,LOCALITA' MONTONCELLO,11.901739,43.434241
051002,AR,AREZZO,,LOCALITA' MUCIAFORA,11.878860,43.541617
051002,AR,AREZZO,,LOCALITÀ MUCIAFORA,11.880956,43.534780
051002,AR,AREZZO,DOSSO,LOCALITA' MUGLIANO,11.811935,43.421725
051002,AR,AREZZO,MUGLIANO-FATTORIA MUGLIANO,LOCALITA' MUGLIANO,11.796075,43.421121
051002,AR,AREZZO,,LOCALITA' MUGLIANO,11.806758,43.428445
051002,AR,AREZZO,,LOCALITÀ MUGLIANO,11.934643,43.447990
051002,AR,AREZZO,LE POGGIACCE,LOCALITA' MULINELLI,11.929961,43.468208
051002,AR,AREZZO,MOLINELLI,LOCALITA' MULINELLI,11.938004,43.467682
051002,AR,AREZZO,,LOCALITÀ MULINELLI,11.940851,43.465347
051002,AR,AREZZO,,LOCALITÀ OLIVETA,11.859135,43.387528
051002,AR,AREZZO,,LOCALITÀ OTTAVO,11.882984,43.369120
051002,AR,AREZZO,LE LASTRE,LOCALITA' PALAZZO DEL PERO,11.979381,43.428313
051002,AR,AREZZO,,LOCALITÀ PALAZZO DEL PERO,11.967566,43.421853
051002,AR,AREZZO,,LOCALITÀ PALAZZO DEL PERO CERFONE,11.977511,43.421520
051002,AR,AREZZO,,LOCALITÀ PALAZZO DEL PERO 2 FIUMI,11.975636,43.421334
051002,AR,AREZZO,,LOCALITA' PATRIGNONE,11.852164,43.501365
051002,AR,AREZZO,,LOCALITÀ PENETO,11.936032,43.446658
051002,AR,AREZZO,MONTE PETROGNANO,LOCALITA' PETROGNANO,11.853891,43.512900
051002,AR,AREZZO,PETROGNANO BASSO,LOCALITA' PETROGNANO,11.848870,43.523938
051002,AR,AREZZO,,LOCALITÀ PETROGNANO,11.854770,43.519410
051002,AR,AREZZO,,LOCALITÀ PIAN D'USCIANO,11.966188,43.409570
051002,AR,AREZZO,,LOCALITÀ PIEVE A MAIANO,11.773475,43.483349
051002,AR,AREZZO,AREZZO,LOCALITA' PIEVE A QUARTO,11.852389,43.420169
051002,AR,AREZZO,,LOCALITÀ PIEVE A RANCO,12.036954,43.464846
051002,AR,AREZZO,,LOCALITÀ PISCINALE,11.871079,43.519196
051002,AR,AREZZO,RANCO DI FRASSINETO,LOCALITA' POGGIO CILIEGIO,11.847456,43.342882
051002,AR,AREZZO,,LOCALITÀ POGGIO CILIEGIO,11.857574,43.342503
051002,AR,AREZZO,BATTIFOLLE-RUSCELLO-POGGIOLA,LOCALITA' POGGIOLA,11.803568,43.454010
051002,AR,AREZZO,LA COSTA,LOCALITA' POGGIOLA,11.798295,43.457950
051002,AR,AREZZO,,LOCALITA' POGGIOLA,11.804244,43.455914
051002,AR,AREZZO,,LOCALITA' POMAIO,11.942582,43.471324
051002,AR,AREZZO,PONTE BURIANO-CINCELLI,LOCALITA' PONTE A BURIANO,11.794715,43.506921
051002,AR,AREZZO,,LOCALITÀ PONTE A CHIANI,11.818401,43.465041
051002,AR,AREZZO,,LOCALITÀ PONTE ALLA CHIASSA,11.864965,43.523593
051002,AR,AREZZO,,LOCALITÀ PONTE ALLA NAVE,11.808039,43.447774
051002,AR,AREZZO,,LOCALITA' POTI,11.957434,43.464335
051002,AR,AREZZO,PRATANTICO-INDICATORE,LOCALITA' PRATANTICO,11.818330,43.477775
051002,AR,AREZZO,PRATANTICO-INDICATORE,LOCALITA' PRATANTICO,11.810625,43.479425
051002,AR,AREZZO,,LOCALITA' PRATANTICO,11.818422,43.477343
051002,AR,AREZZO,PUGLIA,LOCALITA' PUGLIA,11.882258,43.501663
051002,AR,AREZZO,AREZZO,LOCALITA' PULICIANO,11.857531,43.387973
051002,AR,AREZZO,,LOCALITA' QUARANTOLA,11.936137,43.474653
051002,AR,AREZZO,,LOCALITÀ QUARANTOLA,11.829048,43.501269
051002,AR,AREZZO,,LOCALITA' QUERCETO,11.926627,43.409522
051002,AR,AREZZO,,LOCALITÀ RANCO,11.795013,43.449343
051002,AR,AREZZO,AREZZO,LOCALITA' RIGUTINO,11.860516,43.372616
051002,AR,AREZZO,,LOCALITA' RIGUTINO,11.873052,43.386058
051002,AR,AREZZO,AREZZO,LOCALITA' RIGUTINO EST,11.869918,43.375748
051002,AR,AREZZO,,LOCALITA' RIGUTINO EST,11.876335,43.380763
051002,AR,AREZZO,AREZZO,LOCALITA' RIGUTINO NOCETELLA,11.872871,43.371373
051002,AR,AREZZO,,LOCALITÀ RIGUTINO NORD,11.865225,43.378027
051002,AR,AREZZO,AREZZO,LOCALITA' RIGUTINO OVEST,11.865897,43.374780
051002,AR,AREZZO,,LOCALITA' RIGUTINO OVEST,11.858880,43.373997
051002,AR,AREZZO,AREZZO,LOCALITA' RIGUTINO SUD,11.870373,43.372527
051002,AR,AREZZO,,LOCALITÀ RIPA OLMO,11.838147,43.429284
051002,AR,AREZZO,RONDINE,LOCALITA' RONDINE,11.763951,43.507512
051002,AR,AREZZO,,LOCALITA' RONDINE,11.767363,43.511240
051002,AR,AREZZO,BATTIFOLLE-RUSCELLO-POGGIOLA,LOCALITA' RUSCELLO,11.790834,43.452778
051002,AR,AREZZO,,LOCALITA' RUSCELLO,11.770420,43.461320
051002,AR,AREZZO,,LOCALITÀ S. FIRENZE,11.921020,43.436986
051002,AR,AREZZO,,LOCALITA' SACCIONE,11.899196,43.421138
051002,AR,AREZZO,,LOCALITÀ SACCIONE,11.889271,43.431174
051002,AR,AREZZO,SALCETA-FORMICHETO-OSTERIA,LOCALITA' SALCETA,11.990933,43.403387
051002,AR,AREZZO,,LOCALITÀ SALCETA DI SANT'AGATA,12.004513,43.401017
051002,AR,AREZZO,,LOCALITÀ SAN BIAGIO ALLA RASSINATA,12.042703,43.383202
051002,AR,AREZZO,,LOCALITA' SAN CASSIANO,11.977209,43.387714
051002,AR,AREZZO,,LOCALITÀ SAN CASSIANO,11.975900,43.398784
051002,AR,AREZZO,BOTTEGA,LOCALITA' SAN DONNINO,11.985228,43.408888
051002,AR,AREZZO,CAMPI,LOCALITA' SAN DONNINO,11.981746,43.413823
051002,AR,AREZZO,,LOCALITA' SAN DONNINO,11.976244,43.431191
051002,AR,AREZZO,,LOCALITÀ SAN DONNINO,11.984429,43.420760
051002,AR,AREZZO,LA FILANDRA,LOCALITA' SAN FILIPPO,11.895408,43.481626
051002,AR,AREZZO,GORGONE - MARMORINO,LOCALITA' SAN FIRENZE,11.914426,43.442098
051002,AR,AREZZO,STOPPEDARCA,LOCALITA' SAN FIRENZE,11.915871,43.437744
051002,AR,AREZZO,,LOCALITA' SAN FIRENZE,11.928255,43.439342
051002,AR,AREZZO,,LOCALITÀ SAN FIRENZE,11.921020,43.436986
051002,AR,AREZZO,BATTIFOLLE-RUSCELLO-POGGIOLA,LOCALITA' SAN GIULIANO,11.800744,43.451126
051002,AR,AREZZO,,LOCALITA' SAN GIULIANO,11.801552,43.450183
051002,AR,AREZZO,AREZZO,LOCALITA' SAN MARCO,11.863948,43.436942
051002,AR,AREZZO,,LOCALITA' SAN POLO,11.913293,43.489549
051002,AR,AREZZO,,LOCALITA' SAN SEVERO,11.957434,43.464335
051002,AR,AREZZO,,LOCALITÀ SAN VERIANO,12.026471,43.465205
051002,AR,AREZZO,I PONTI,LOCALITA' SAN ZENO,11.816317,43.418722
051002,AR,AREZZO,,LOCALITÀ SAN ZENO STRADA A,11.831519,43.430001
051002,AR,AREZZO,,LOCALITÀ SANTA FLORA TORRITA,11.847370,43.434855
051002,AR,AREZZO,SANTA MARIA ALLA RASSINATA,LOCALITA' SANTA MARIA ALLA RASSINATA,12.058839,43.385099
051002,AR,AREZZO,,LOCALITÀ SANTA MARIA ALLA RASSINATA,12.048104,43.385560
051002,AR,AREZZO,COLLUNGO,LOCALITA' SANT'AGATA,12.004694,43.406875
051002,AR,AREZZO,,LOCALITÀ SANT'AGATA,12.004062,43.402097
051002,AR,AREZZO,AREZZO,LOCALITA' SANT'ANDREA A PIGLI,11.848898,43.405755
051002,AR,AREZZO,TERRAROSSA,LOCALITA' SANT'ANDREA A PIGLI,11.841308,43.403855
051002,AR,AREZZO,,LOCALITÀ SANT'ANDREA A PIGLI,11.855564,43.402949
051002,AR,AREZZO,,LOCALITA' SARGIANO,11.861634,43.425595
051002,AR,AREZZO,,LOCALITÀ SARGIANO,11.854034,43.440131
051002,AR,AREZZO,AREZZO,LOCALITA' SASSAIA DI RIGUTINO,11.877830,43.379491
051002,AR,AREZZO,,LOCALITA' SASSAIA DI RIGUTINO,11.878123,43.387815
051002,AR,AREZZO,,LOCALITÀ SCOPETO,11.902736,43.425251
051002,AR,AREZZO,SAN FIRENZE-FONTE DI SALA,LOCALITA' SCOPETONE,11.922957,43.440201
051002,AR,AREZZO,,LOCALITÀ SITORNI,11.865597,43.509325
051002,AR,AREZZO,GORGONE - MARMORINO,LOCALITA' STOPPE D' ARCA,11.914426,43.442098
051002,AR,AREZZO,,LOCALITA' STOPPE D' ARCA,11.911325,43.438319
051002,AR,AREZZO,,LOCALITÀ STOPPEDARCA,11.912079,43.437559
051002,AR,AREZZO,,LOCALITA' STROPPIELLO,11.866761,43.509141
051002,AR,AREZZO,PRATANTICO-INDICATORE,LOCALITA' TALZANO,11.800878,43.477936
051002,AR,AREZZO,,LOCALITA' TALZANO,11.790395,43.475826
051002,AR,AREZZO,,LOCALITÀ TALZANO,11.792688,43.474573
051002,AR,AREZZO,,LOCALITÀ TORRINO,11.934954,43.417181
051002,AR,AREZZO,,LOCALITA' TREGOZZANO,11.899101,43.518834
051002,AR,AREZZO,,LOCALITA' USCIANO,11.944482,43.401201
051002,AR,AREZZO,,LOCALITA' VENERE,11.823977,43.508421
051002,AR,AREZZO,,LOCALITA' VI DE FRATI,11.871090,43.437937
051002,AR,AREZZO,,LOCALITA' VIGNALE,11.842259,43.444083
051002,AR,AREZZO,AREZZO,LOCALITA' VILLAGGIO ETRURIA,11.876460,43.475155
051002,AR,AREZZO,AREZZO,LOCALITA' VILLAGGIO GATTOLINO,11.873226,43.453082
051002,AR,AREZZO,AREZZO,LOCALITA' VILLAGGIO ORIENTE,11.888642,43.470052
051002,AR,AREZZO,AREZZO,LOCALITA' VITIANO,11.884858,43.364890
051002,AR,AREZZO,,LOCALITÀ VITIANO,11.878470,43.360075
051002,AR,AREZZO,AREZZO,MADONNA DI MEZZASTRADA,11.847087,43.422103
051002,AR,AREZZO,MELICIANO,MELICIANO,11.788007,43.523133
051002,AR,AREZZO,,MELICIANO,11.788062,43.521060
051002,AR,AREZZO,AREZZO,MONASTERO,11.883825,43.430815
051002,AR,AREZZO,,MONASTERO,11.883375,43.432931
051002,AR,AREZZO,AREZZO,MONTAGNORO,11.872617,43.438194
051002,AR,AREZZO,,MONTAGNORO,11.874870,43.439893
051002,AR,AREZZO,AREZZO,MONTEFORTINO,11.852114,43.425458
051002,AR,AREZZO,MONTE SOPRA RONDINE,MONTESOPRA RONDINE,11.791326,43.500443
051002,AR,AREZZO,AREZZO,MONTIONE,11.848828,43.480339
051002,AR,AREZZO,AREZZO,MONTOCELLO,11.896668,43.434655
051002,AR,AREZZO,AREZZO,MORTONCELLI,11.895299,43.437763
051002,AR,AREZZO,,MORTONCELLI,11.899163,43.436298
051002,AR,AREZZO,AREZZO,NESPOLI,11.846906,43.441198
051002,AR,AREZZO,AREZZO,OLMO,11.847061,43.428577
051002,AR,AREZZO,,P. BEL TEMPO,11.884159,43.507634
051002,AR,AREZZO,,P. BOSCHERINO,11.821833,43.426870
051002,AR,AREZZO,,PALAIOLO,11.906039,43.439113
051002,AR,AREZZO,PATRIGNONE,PATRIGNONE,11.852491,43.499471
051002,AR,AREZZO,,PATRIGNONE,11.856542,43.500630
051002,AR,AREZZO,,PELLICCIAIA,11.795484,43.461152
051002,AR,AREZZO,AREZZO,PIAGGIA DEL MURELLO,11.879805,43.467457
051002,AR,AREZZO,AREZZO,PIAGGIA SAN BARTOLOMEO,11.884386,43.463702
051002,AR,AREZZO,AREZZO,PIAGGIA SAN LORENZO,11.885609,43.463701
051002,AR,AREZZO,AREZZO,PIAGGIA SAN MARTINO,11.885187,43.464782
051002,AR,AREZZO,AREZZO,PIAZZA ANDROMEDA,11.852064,43.464750
051002,AR,AREZZO,AREZZO,PIAZZA BADIA,11.878750,43.465468
051002,AR,AREZZO,AREZZO,PIAZZA DEI BACCI,11.880273,43.466548
051002,AR,AREZZO,AREZZO,PIAZZA DEL COMMISSARIO,11.883397,43.465538
051002,AR,AREZZO,,PIAZZA DEL POPOLO,11.879384,43.464623
051002,AR,AREZZO,AREZZO,PIAZZA DELLA LIBERTA',11.882414,43.466667
051002,AR,AREZZO,AREZZO,PIAZZA DELLA REPUBBLICA,11.875991,43.461459
051002,AR,AREZZO,AREZZO,PIAZZA DI MURELLO,11.881001,43.466893
051002,AR,AREZZO,AREZZO,PIAZZA DI SAIONE,11.873666,43.457003
051002,AR,AREZZO,AREZZO,PIAZZA DUOMO,11.882591,43.467145
051002,AR,AREZZO,,PIAZZA GIOTTO,11.887684,43.457869
051002,AR,AREZZO,AREZZO,PIAZZA GRANDE,11.884352,43.464650
051002,AR,AREZZO,AREZZO,PIAZZA GUIDO MONACO,11.878427,43.463248
051002,AR,AREZZO,AREZZO,PIAZZA LANDO LANDUCCI,11.881511,43.467329
051002,AR,AREZZO,AREZZO,PIAZZA MARCHIONNE,11.907208,43.458973
051002,AR,AREZZO,AREZZO,PIAZZA POGGIO DEL SOLE,11.875404,43.462993
051002,AR,AREZZO,AREZZO,PIAZZA PORTA CRUCIFERA,11.886851,43.463227
051002,AR,AREZZO,AREZZO,PIAZZA RISORGIMENTO,11.877925,43.461780
051002,AR,AREZZO,AREZZO,PIAZZA SAN DOMENICO,11.881595,43.468551
051002,AR,AREZZO,AREZZO,PIAZZA SAN DONATO,11.866416,43.458679
051002,AR,AREZZO,AREZZO,PIAZZA SAN FRANCESCO,11.880757,43.464862
051002,AR,AREZZO,,PIAZZA SAN GEMIGNANO,11.884371,43.462511
051002,AR,AREZZO,AREZZO,PIAZZA SAN GIUSTO,11.886105,43.461771
051002,AR,AREZZO,AREZZO,PIAZZA SAN JACOPO,11.878520,43.461516
051002,AR,AREZZO,AREZZO,PIAZZA SAN MICHELE,11.881541,43.463431
051002,AR,AREZZO,AREZZO,PIAZZA SANTA MARIA IN GRADI,11.879389,43.467741
051002,AR,AREZZO,AREZZO,PIAZZA SANTA MARIA MADDALENA,11.879229,43.468083
051002,AR,AREZZO,AREZZO,PIAZZA SANT'AGOSTINO,11.881713,43.462698
051002,AR,AREZZO,AREZZO,PIAZZA SANT'ANDREA,11.886729,43.462474
051002,AR,AREZZO,,PIAZZA ZUCCHI,11.873317,43.455922
051002,AR,AREZZO,,PIAZZALE DEL CAMPANILE,11.884067,43.466829
051002,AR,AREZZO,AREZZO,PIAZZALE DELL' AUTOSTAZIONE,11.879095,43.465303
051002,AR,AREZZO,,PIAZZETTA DEL PRATICINO,11.885018,43.464797
051002,AR,AREZZO,AREZZO,PIAZZETTA DELLA FIORAIA,11.880364,43.466322
051002,AR,AREZZO,,PIAZZETTA DI PORTA SANT'ANDREA,11.886591,43.461680
051002,AR,AREZZO,,PIAZZETTA DI PORTA SANTO SPIRITO,11.877868,43.460767
051002,AR,AREZZO,AREZZO,PIAZZETTA DIETRO IL DUOMO,11.883664,43.467179
051002,AR,AREZZO,,PIAZZETTA FAENZI,11.879971,43.470591
051002,AR,AREZZO,AREZZO,PIAZZETTA SAN NICCOLO',11.884750,43.463438
051002,AR,AREZZO,,PIAZZETTA SANT'ADRIANO,11.879197,43.462470
051002,AR,AREZZO,,PIAZZETTA SANT'AGNESE,11.885957,43.463919
051002,AR,AREZZO,AREZZO,PIAZZETTA SANTISSIMA ANNUNZIATA,11.878474,43.467088
051002,AR,AREZZO,,PIAZZETTA SOPRA PONTI,11.879667,43.462686
051002,AR,AREZZO,AREZZO,PIEVE A QUARTO,11.853229,43.419237
051002,AR,AREZZO,,PODERE CASTIGLI,11.824075,43.493797
051002,AR,AREZZO,AREZZO,POGGIOLA,11.826421,43.450276
051002,AR,AREZZO,BATTIFOLLE-RUSCELLO-POGGIOLA,POGGIOLA,11.803667,43.458816
051002,AR,AREZZO,LA COSTA,POGGIOLA,11.798889,43.460051
051002,AR,AREZZO,,POGGIOLA,11.801423,43.459765
051002,AR,AREZZO,PONTE BURIANO-CINCELLI,PONTE A BURIANO,11.797711,43.507265
051002,AR,AREZZO,,PONTE DI BIDO,11.838944,43.493309
051002,AR,AREZZO,PUGLIA,PRESINE,11.881878,43.500019
051002,AR,AREZZO,PUGLIA,PUGLIA,11.883921,43.498534
051002,AR,AREZZO,,PUGLIA,11.884122,43.498450
051002,AR,AREZZO,QUARATA,QUARATA,11.823983,43.500401
051002,AR,AREZZO,,QUARATA,11.815226,43.499913
051002,AR,AREZZO,,RACCORDO AREZZO-BATTIFOLLE,11.811063,43.455772
051002,AR,AREZZO,,RACCORDO AUTOSTRADALE,11.778839,43.437877
051002,AR,AREZZO,AREZZO,RIO DI DESTRA,11.832140,43.434234
051002,AR,AREZZO,AREZZO,RIO DI SINISTRA,11.829537,43.435443
051002,AR,AREZZO,QUARATA,RIPA DI QUARATA,11.830884,43.497101
051002,AR,AREZZO,RONDINE,RONDINE,11.763966,43.507479
051002,AR,AREZZO,,RONDINE,11.768348,43.509423
051002,AR,AREZZO,PALAZZO DEL PERO,SAN DONATO A MAIANO,11.977057,43.424714
051002,AR,AREZZO,AREZZO,SAN LORENZO,11.873292,43.495966
051002,AR,AREZZO,AREZZO,SAN MARCO,11.871782,43.433244
051002,AR,AREZZO,,SAN MARCO,11.873411,43.431644
051002,AR,AREZZO,SAN POLO,SAN POLO,11.913027,43.486664
051002,AR,AREZZO,AREZZO,SAN ZENO,11.830712,43.429475
051002,AR,AREZZO,AREZZO,SANTA FIORA,11.852162,43.442141
051002,AR,AREZZO,,SANTA FIORA,11.849291,43.438822
051002,AR,AREZZO,AREZZO,SANTA FIRMINA,11.877261,43.434430
051002,AR,AREZZO,AREZZO,SANTA LUCIA,11.853146,43.435350
051002,AR,AREZZO,,SANTA LUCIA,11.851376,43.432703
051002,AR,AREZZO,AREZZO,SANTO ANSASTASIO,11.853592,43.421453
051002,AR,AREZZO,,SANTO ANSASTASIO,11.854388,43.420795
051002,AR,AREZZO,AREZZO,SELLINA,11.880446,43.440811
051002,AR,AREZZO,,SELLINA,11.882221,43.440314
051002,AR,AREZZO,AREZZO,STRADA A,11.833021,43.429024
051002,AR,AREZZO,AREZZO,STRADA B,11.828951,43.429315
051002,AR,AREZZO,ANTRIA,STRADA COMUNALE ANTRIA SAN POLO,11.911236,43.495714
051002,AR,AREZZO,,STRADA COMUNALE ANTRIA SAN POLO,11.913479,43.491077
051002,AR,AREZZO,ANTRIA,STRADA COMUNALE CA' DI CIO',11.908618,43.497552
051002,AR,AREZZO,AREZZO,STRADA COMUNALE CA' DI CIO',11.894349,43.494058
051002,AR,AREZZO,,STRADA COMUNALE CA' DI CIO',11.898054,43.491757
051002,AR,AREZZO,AREZZO,STRADA COMUNALE CASSIA,11.818326,43.462047
051002,AR,AREZZO,BATTIFOLLE-RUSCELLO-POGGIOLA,STRADA COMUNALE DA SAN ZENO A PONTE LA NAVE,11.802858,43.455608
051002,AR,AREZZO,,STRADA COMUNALE DA SAN ZENO A PONTE LA NAVE,11.803929,43.449018
051002,AR,AREZZO,AREZZO,STRADA COMUNALE DELLA SELLA,11.889456,43.434793
051002,AR,AREZZO,AREZZO,STRADA COMUNALE DI AGAZZI,11.836863,43.447782
051002,AR,AREZZO,,STRADA COMUNALE DI AGAZZI,11.835735,43.448545
051002,AR,AREZZO,CAMPOLUCI,STRADA COMUNALE DI CAMPOLUCI,11.837252,43.510382
051002,AR,AREZZO,,STRADA COMUNALE DI CAMPOLUCI,11.842085,43.503591
051002,AR,AREZZO,PATRIGNONE,STRADA COMUNALE DI CECILIANO DI PATRIGNONE,11.853070,43.498136
051002,AR,AREZZO,PATRIGNONE,STRADA COMUNALE DI CECILIANO PER PATRIGNONE,11.852415,43.498400
051002,AR,AREZZO,BATTIFOLLE-RUSCELLO-POGGIOLA,STRADA COMUNALE DI RUSCELLO,11.790093,43.452819
051002,AR,AREZZO,,STRADA COMUNALE DI SAN ZENO,11.819874,43.440858
051002,AR,AREZZO,VENERE,STRADA COMUNALE DI VENERE,11.825597,43.511048
051002,AR,AREZZO,,STRADA COMUNALE DI VENERE,11.829705,43.507292
051002,AR,AREZZO,AREZZO,STRADA COMUNALE FRASSINETO PER RIGUTINO,11.863291,43.372246
051002,AR,AREZZO,,STRADA COMUNALE MARCENA,11.855693,43.550001
051002,AR,AREZZO,PUGLIA,STRADA COMUNALE PER PUGLIA,11.881990,43.502635
051002,AR,AREZZO,PONTE BURIANO-CINCELLI,STRADA COMUNALE PIANO DEI CINELLI,11.797403,43.508481
051002,AR,AREZZO,,STRADA COMUNALE PIANO DEI CINELLI,11.799306,43.514593
051002,AR,AREZZO,AREZZO,STRADA COMUNALE RISTRADELLA,11.843584,43.426553
051002,AR,AREZZO,TERRAROSSA,STRADA COMUNALE RISTRADELLA,11.841231,43.404503
051002,AR,AREZZO,,STRADA COMUNALE RISTRADELLA,11.843812,43.408206
051002,AR,AREZZO,AREZZO,STRADA D,11.829700,43.428279
051002,AR,AREZZO,AREZZO,STRADA E,11.828082,43.427217
051002,AR,AREZZO,AREZZO,STRADA PROVINCIALE DELLA CATONA (N.44),11.886934,43.491892
051002,AR,AREZZO,CHIASSA-TREGOZZANO,STRADA PROVINCIALE DELLA CATONA (N.44),11.896193,43.530827
051002,AR,AREZZO,PALAZZO DEL PERO,STRADA PROVINCIALE DELLA RASSINATA (N.41),11.977958,43.420645
051002,AR,AREZZO,AREZZO,STRADA PROVINCIALE DELL'INFERNACCIO (N.23),11.846052,43.361587
051002,AR,AREZZO,,STRADA PROVINCIALE DELL'INFERNACCIO (N.23),11.847455,43.363274
051002,AR,AREZZO,PONTE BURIANO-CINCELLI,STRADA PROVINCIALE DELLO SPICCHIO (N.56),11.798115,43.507599
051002,AR,AREZZO,AREZZO,STRADA PROVINCIALE DI PESCAIOLA (N.21),11.817367,43.461929
051002,AR,AREZZO,BATTIFOLLE-RUSCELLO-POGGIOLA,STRADA PROVINCIALE DI PESCAIOLA (N.21),11.792077,43.445787
051002,AR,AREZZO,PRATANTICO-INDICATORE,STRADA PROVINCIALE DI PESCAIOLA (N.21),11.800861,43.480379
051002,AR,AREZZO,,STRADA PROVINCIALE DI PESCAIOLA (N.21),11.802438,43.459942
051002,AR,AREZZO,CAMPOLUCI,STRADA PROVINCIALE LIBBIA (N.43),11.837072,43.506440
051002,AR,AREZZO,CAMPOLUCI,STRADA PROVINCIALE LIBBIA (N.43),11.839224,43.510447
051002,AR,AREZZO,CHIASSA-TREGOZZANO,STRADA PROVINCIALE LIBBIA (N.43),11.896439,43.533832
051002,AR,AREZZO,GIOVI-PONTE ALLA CHIASSA,STRADA PROVINCIALE LIBBIA (N.43),11.869428,43.525265
051002,AR,AREZZO,,STRADA PROVINCIALE LIBBIA (N.43),11.897526,43.533835
051002,AR,AREZZO,,STRADA PROVINCIALE LIBBIA (N.43),11.834278,43.503671
051002,AR,AREZZO,PALAZZO DEL PERO,STRADA PROVINCIALE PALAZZO DEL PERO (N.40),11.974100,43.421067
051002,AR,AREZZO,AREZZO,STRADA PROVINCIALE SETTE PONTI (N.1),11.855121,43.483647
051002,AR,AREZZO,PONTE BURIANO-CINCELLI,STRADA PROVINCIALE SETTE PONTI (N.1),11.796858,43.505866
051002,AR,AREZZO,QUARATA,STRADA PROVINCIALE SETTE PONTI (N.1),11.829938,43.496867
051002,AR,AREZZO,,STRADA PROVINCIALE SETTE PONTI (N.1),11.826522,43.495603
051002,AR,AREZZO,AREZZO,STRADA STATALE DI VAL D'ARNO (N.69),11.849453,43.473282
051002,AR,AREZZO,PRATANTICO-INDICATORE,STRADA STATALE DI VAL D'ARNO (N.69),11.812720,43.480067
051002,AR,AREZZO,,STRADA STATALE DI VALDARNO (N.69),11.780384,43.482577
051002,AR,AREZZO,AREZZO,STRADA STATALE SENESE ARETINA (N.73),11.875233,43.442328
051002,AR,AREZZO,I PONTI,STRADA STATALE SENESE ARETINA (N.73),11.816270,43.418611
051002,AR,AREZZO,PALAZZO DEL PERO,STRADA STATALE SENESE ARETINA (N.73),11.974485,43.421898
051002,AR,AREZZO,,STRADA STATALE SENESE ARETINA (N.73),11.878926,43.431419
051002,AR,AREZZO,AREZZO,STRADA STATALE UMBRO CASENTINESE ROMAGNOLA (N.71),11.860224,43.409102
051002,AR,AREZZO,AREZZO,STRADA STATALE UMBRO CASENTINESE ROMAGNOLA (N.71),11.884031,43.367372
051002,AR,AREZZO,GIOVI-PONTE ALLA CHIASSA,STRADA STATALE UMBRO CASENTINESE ROMAGNOLA (N.71),11.866159,43.526260
051002,AR,AREZZO,,STRADA STATALE UMBRO CASENTINESE ROMAGNOLA (N.71),11.863606,43.409032
051002,AR,AREZZO,AREZZO,STRADA VICINALE DEI GIGLIONI,11.871173,43.371354
051002,AR,AREZZO,,STRADA VICINALE DEI GIGLIONI,11.870291,43.370390
051002,AR,AREZZO,QUARATA,STRADA VICINALE DEL MOLINO,11.818848,43.503034
051002,AR,AREZZO,,STRADA VICINALE DEL MOLINO,11.815817,43.504458
051002,AR,AREZZO,AREZZO,STRADA VICINALE DEL PODERUZZO,11.878731,43.373261
051002,AR,AREZZO,,STRADA VICINALE DEL PODERUZZO,11.882088,43.374130
051002,AR,AREZZO,,STRADA VICINALE DEL POZZO,11.817279,43.473434
051002,AR,AREZZO,AREZZO,STRADA VICINALE DEL RIO,11.866066,43.375835
051002,AR,AREZZO,BATTIFOLLE-RUSCELLO-POGGIOLA,STRADA VICINALE DELLA FONTE,11.805064,43.458812
051002,AR,AREZZO,AREZZO,STRADA VICINALE DELLA PIEVE,11.853503,43.417279
051002,AR,AREZZO,,STRADA VICINALE DELLA PIEVE,11.853995,43.415020
051002,AR,AREZZO,AREZZO,STRADA VICINALE DELLA SELLA,11.828613,43.454808
051002,AR,AREZZO,FUSATONE-MOLIN BIANCO,STRADA VICINALE DELLA SELLA,11.844769,43.451759
